right_city		Abu Dhabi	Almaty	Amsterdam	Athens	Auckland	Bangkok	Barcelona	Beijing	Berlin	Bogota	Brussels	Bucharest	Budapest	Buenos Aires	Busan	Cairo	Caracas	Chicago	Copenhagen	Delhi	Dubai	Dublin	Helsinki	Ho Chi Minh City	Hong Kong	Istanbul	Jakarta	Johannesburg	Kobe	Kyoto	Lagos	Lisbon	London	Los Angeles	Madrid	Manila	Melbourne	Mexico City	Milan	Montreal	Moscow	Mumbai	Munich	New York	Osaka	Oslo	Paris	Prague	Rio de Janeiro	Rome	Santiago	Seoul	Shanghai	Shenzhen	Singapore	Stockholm	Sydney	São Paulo	Taipei	Tel Aviv	Tokyo	Toronto	Vienna	Warsaw	Zurich	Abu Dhabi	Almaty	Amsterdam	Athens	Auckland	Bangkok	Barcelona	Beijing	Berlin	Bogota	Brussels	Bucharest	Budapest	Buenos Aires	Busan	Cairo	Caracas	Chicago	Copenhagen	Delhi	Dubai	Dublin	Helsinki	Ho Chi Minh City	Hong Kong	Istanbul	Jakarta	Johannesburg	Kobe	Kyoto	Lagos	Lisbon	London	Los Angeles	Madrid	Manila	Melbourne	Mexico City	Milan	Montreal	Moscow	Mumbai	Munich	New York	Osaka	Oslo	Paris	Prague	Rio de Janeiro	Rome	Santiago	Seoul	Shanghai	Shenzhen	Singapore	Stockholm	Sydney	São Paulo	Taipei	Tel Aviv	Tokyo	Toronto	Vienna	Warsaw	Zurich
right_source		dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	dalle	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google	google
left_city	left_source																																																																																																																																		
Abu Dhabi	dalle	0.2666117332875728	0.4173446424305439	0.4169217623770237	0.4369631618261337	0.4073303043842315	0.4459499895572662	0.4361679635941982	0.44262370839715	0.4130121804773807	0.4237464994192123	0.4087074525654316	0.4132078304886818	0.4405166268348693	0.4488604046404362	0.5013300456106663	0.4295970842242241	0.4451442167162895	0.4133519381284714	0.4082103781402111	0.4245564967393875	0.3424775972962379	0.4321952387690544	0.4187588781118393	0.4101081736385822	0.4469512604176998	0.3951982744038105	0.4011590652167797	0.425689335912466	0.4294694878160953	0.4547351263463497	0.3890499092638492	0.4356620378792286	0.4329658523201942	0.4118828229606152	0.4211695030331611	0.4049898892641067	0.449086819589138	0.416621033847332	0.4108081109821796	0.3942022331058979	0.4071040853857994	0.4157456994056702	0.4302461937069893	0.4702579359213511	0.4416303753852844	0.3913730822503566	0.4417501702904701	0.4430314056575298	0.4299164272844791	0.4396869577467441	0.4375820450484752	0.4572210662066936	0.3986605674028396	0.4020067185163498	0.4159529976546764	0.4462255284190178	0.4371412232518196	0.4218637958168983	0.4283154718577862	0.4359940268099308	0.4576637893915176	0.4223455406725406	0.4561728544533253	0.43040871322155	0.4580840490758419	0.4539857959747314	0.4721101284027099	0.5164232188463211	0.4349383556842804	0.4158060586452484	0.4691106086969375	0.5081820672750473	0.4929494702816009	0.4444127864432785	0.5147355872392655	0.4667669135332107	0.4801420242178674	0.4704259693622589	0.4884700912237167	0.4769643282890319	0.5101747197600511	0.4770258104801178	0.4490887784957886	0.4300658571720123	0.4286940556764602	0.4468017542362213	0.4304340171813965	0.4340751099586487	0.4804514778348115	0.4980536901950836	0.4105676347017288	0.4805676305294037	0.4704149711132049	0.4524103730916977	0.4875417250394821	0.4570334589481353	0.4891120195388794	0.4422200632095336	0.4793062222003936	0.4971824246644973	0.4675961011648178	0.4596341156959533	0.477681393623352	0.4637786525487899	0.4681328642368316	0.4430874240398407	0.450645347237587	0.4563539284467697	0.430553572177887	0.4792381751537323	0.442214093208313	0.4771150696277618	0.458789158463478	0.5189922428131104	0.4665985721349716	0.4315910428762436	0.4971327018737793	0.4713203346729278	0.4134802848100662	0.4234292060136795	0.460314080119133	0.4400233405828476	0.4875892561674118	0.4785632836818695	0.4413489824533462	0.5108556199073792	0.4631870138645172	0.4949911731481552	0.4419040143489837	0.4559784287214279
Almaty	dalle	0.4173446424305439	0.3713070958852767	0.416889776289463	0.4027862191200256	0.4029057800769806	0.4218297243118286	0.4226314477622509	0.4354493759572506	0.4300251774489879	0.3952463544905186	0.4149509772658348	0.4125653155148029	0.384428970515728	0.4050211049616337	0.4307232365012169	0.3939544327557087	0.3966144874691963	0.4222670212388039	0.4280959010124207	0.4198034062981605	0.4185541778802871	0.459480807185173	0.4411820612847805	0.3987026184797287	0.4171386748552322	0.4228304214775562	0.4042821578681469	0.4022333025932312	0.405757787078619	0.4365510962903499	0.3996413931250572	0.4234633192420006	0.4404415473341941	0.3944307275116444	0.4313125640153885	0.3835973173379898	0.4371211029589176	0.4056656643748283	0.4155955202877521	0.3885226741433144	0.4210185326635837	0.4216386958956718	0.4110282182693481	0.4190255065759023	0.3994203262031078	0.4012824483215809	0.4199434727430343	0.4171032376587391	0.4196884788572788	0.4193407371640205	0.4067376010119915	0.4284362018108368	0.4396198451519012	0.4295624949038029	0.4308720104396343	0.4350513108074665	0.4246075101196765	0.4004785604774952	0.3942757405340671	0.4161169730126858	0.4204413779079914	0.394683787971735	0.438274123519659	0.4099798791110515	0.4148413084447384	0.4366357719898224	0.448494485616684	0.4743961578607559	0.4169374626874924	0.4271352618932724	0.4154291188716888	0.4780667918920517	0.4412527322769165	0.4532140881385443	0.4598611378669738	0.4581848609447479	0.4478941086460562	0.4844099789857864	0.4626848590373993	0.4622770142555237	0.464264514354559	0.4488279265165329	0.4379459297657013	0.4447591602802276	0.4350839567184448	0.478453043103218	0.4157590931653976	0.4257314455509186	0.4606337300859965	0.4557641869783401	0.428103546500206	0.4346334499120712	0.4267144161462783	0.4465666645765304	0.4405914956331253	0.4370026123523712	0.4640927648544311	0.4443991732597351	0.4581143218278884	0.455748673081398	0.4324516415596008	0.4382223606109619	0.4484451109170914	0.4177778083086014	0.4276275706291199	0.423087922334671	0.4110775071382522	0.4509546536207199	0.4458269673585892	0.4471225887537002	0.4485682159662246	0.4741856247186661	0.4507068806886673	0.4536208832263946	0.4621769028902054	0.4172534257173538	0.4347731667757034	0.4502990901470184	0.3967540419101715	0.4234850889444351	0.4396717488765717	0.4415466839075088	0.453145312666893	0.4349863231182098	0.4432269126176834	0.4786023837327957	0.4578247720003128	0.4665453326702118	0.4464250165224075	0.4378397381305695
Amsterdam	dalle	0.4169217623770237	0.416889776289463	0.2903353035449981	0.3940148368477821	0.4109172701835632	0.3848216541111469	0.3763994164764881	0.4555523820221424	0.3651040501892567	0.3953091204166412	0.2991680048406124	0.3445916287600994	0.3486616306006908	0.3715520866215229	0.4201448455452919	0.3802235692739487	0.3967060558497906	0.3615524776279926	0.3476137161254883	0.4016359135508537	0.4197090603411197	0.3239974450320005	0.3249000608921051	0.3913991175591945	0.3876430884003639	0.3842013612389564	0.4195209667086601	0.4291420586407184	0.4093290716409683	0.4402141883969307	0.4225655637681484	0.3630041487514973	0.3655118778347969	0.4409804165363312	0.3487554267048836	0.4036810837686062	0.4056661918759346	0.364814369380474	0.3717739030718803	0.3429993562400341	0.3231060914695263	0.4325688950717449	0.3814907982945442	0.3753905713558197	0.3953495949506759	0.3708535112440586	0.3235084757208824	0.3662501834332943	0.3986750222742558	0.3946596652269363	0.3838518910109997	0.3986949034035206	0.4234004713594913	0.4690659441053867	0.3930505365133285	0.3703768022358417	0.3887582637369632	0.3743731692433357	0.3697427339851856	0.4062410131096839	0.4084895327687263	0.3589373238384724	0.362889526039362	0.3508405841886997	0.3674645960330963	0.4560727334022522	0.459289014339447	0.3780595391988754	0.4269857054948807	0.4407571113109588	0.422974506020546	0.4510030180215835	0.4357152926921844	0.4150707457425459	0.4450826740264892	0.3888335424661636	0.4130371201272104	0.4336460214853286	0.4436661392450333	0.5097949826717376	0.4323931840749887	0.4751171743869781	0.4429982441663742	0.4049620568752289	0.4469326597452163	0.4596062618494034	0.4430486905574798	0.4538407111167907	0.4317566901445389	0.4220919960737228	0.4312197852134705	0.4492225295305252	0.4216991239786148	0.4553544265031815	0.4262090688943863	0.462413854598999	0.4233846855163574	0.3995243918895721	0.4360900866985321	0.4059801548719406	0.449195100069046	0.4375297647714615	0.4093181598186493	0.3945645087957382	0.4225426000356674	0.4398580485582352	0.4267174923419952	0.4287157160043716	0.4065866363048553	0.4912378787994385	0.4346591258049011	0.4547610688209533	0.4057428878545761	0.4790007364749908	0.4004688888788223	0.4142306286096573	0.4378878700733185	0.4637477457523346	0.4250700825452804	0.4024091750383377	0.4137942844629287	0.4518952399492263	0.4529434317350387	0.431408531665802	0.433765994310379	0.4514458829164505	0.4153695344924927	0.4230514848232269	0.4057238638401031	0.4329878091812134
Athens	dalle	0.4369631618261337	0.4027862191200256	0.3940148368477821	0.3653885051608085	0.4131684109568596	0.3771464310586452	0.3921914413571358	0.4298771135509014	0.3973529152572155	0.3875409878790378	0.3854796595871448	0.3765041895210743	0.3742188863456249	0.3974972069263458	0.4053533874452114	0.3845399208366871	0.3711598701775074	0.412940227240324	0.4080385036766529	0.4170590683817863	0.4246632315218449	0.3939950950443744	0.4212058790028095	0.4020122140645981	0.380800624191761	0.3761252224445343	0.4059092156589031	0.4368807710707187	0.4060060635209083	0.4036310099065304	0.3988548874855041	0.3970028609037399	0.4074920013546944	0.4103523388504982	0.4127826072275639	0.390061092376709	0.4164567239582538	0.3732305519282818	0.3843694187700748	0.3690474428236484	0.399883184581995	0.4468844898045063	0.3763315111398697	0.3938690076271693	0.3847158513963222	0.3971264339983463	0.3714135468006134	0.3821224421262741	0.3880695566534996	0.4029904097318649	0.3819425478577614	0.3940297730267048	0.4227018505334854	0.4440903104841709	0.4019560769200325	0.4084701858460903	0.3990886941552162	0.3945543050765991	0.3842277608811855	0.389916979521513	0.3818137399852276	0.3921929538249969	0.4015711061656475	0.3936609141528606	0.3952256083488464	0.4414071822166442	0.4925525367259979	0.4475581163167954	0.4177921247482299	0.4471473693847656	0.4077829188108444	0.4667740398645401	0.4342425382137299	0.4436730967377716	0.4673093158006668	0.4610738772153854	0.4451409478982289	0.4735028743743896	0.440451517701149	0.4865628606081009	0.465049718434994	0.4790845447778701	0.4481457221508026	0.4356916749477386	0.4400815612077713	0.473179942369461	0.4371503490209579	0.4621479481458664	0.4592813774943352	0.4763751780986786	0.442774720788002	0.4445489603281021	0.4209810757637024	0.4519490736722946	0.4263702642917633	0.4445934265851974	0.4424208068847656	0.4371034222841263	0.4609778541326523	0.4494660639762878	0.4359152823686599	0.4479315590858459	0.459134504199028	0.4141750174760819	0.4281395095586777	0.4437808668613434	0.4196755772829055	0.4445460587739944	0.4522052794694901	0.451067253947258	0.4546846085786819	0.463533638715744	0.4611979520320892	0.4636854064464569	0.4360625326633453	0.411444684267044	0.4467666584253311	0.4743818789720535	0.4344840121269226	0.4381419503688812	0.4322891223430634	0.4556555753946304	0.4600762277841568	0.448342313170433	0.435644913315773	0.4921877175569534	0.4681074655055999	0.4524967730045318	0.4590651762485504	0.4469041615724564
Auckland	dalle	0.4073303043842315	0.4029057800769806	0.4109172701835632	0.4131684109568596	0.3635429456830025	0.4094077557325363	0.4107080094516277	0.4386549413204193	0.4086147993803024	0.4013744600117206	0.4002598322927951	0.4024744279682636	0.3978907607495784	0.3978772468864918	0.4596287228167057	0.4114949144423008	0.3895060084760189	0.3996218107640743	0.4199451923370361	0.4087955705821514	0.4033507511019706	0.461729297041893	0.4191534608602524	0.4289471492171287	0.4072505034506321	0.4054288312792778	0.4003827266395092	0.4494009099900722	0.3790090531110763	0.4224853470921516	0.3870515882968902	0.4125655233860016	0.4102992877364159	0.4095001950860023	0.4262917704880237	0.3949978657066822	0.4071447566151619	0.4009425275027752	0.4126367911696434	0.3846020184457302	0.4121723271906375	0.3975825540721416	0.4091498583555221	0.4176303292314211	0.4060679629445076	0.3993935495615005	0.393238790333271	0.4181186132133007	0.420585823059082	0.4196081519126892	0.3977970220148563	0.4171393170952797	0.3922398492693901	0.4250925227999687	0.4025748252868652	0.4092094570398331	0.4098648458719253	0.3971478939056396	0.3951847344636917	0.4194887168705463	0.4078339576721191	0.3748979978263378	0.4093020990490913	0.3942160956561565	0.4078955344855785	0.4450706630945206	0.4855022919178009	0.4846627724170684	0.4471853876113891	0.4345273327827453	0.4412180531024933	0.5026152491569519	0.4638106971979141	0.4636062051890031	0.5017586678266526	0.4710883778333664	0.4797259662665573	0.4841834300756454	0.4922182619571685	0.4929338562488556	0.500759598154288	0.4702668249607086	0.4523171627521515	0.4433810621500015	0.4535051929950714	0.4852890700101852	0.4305721890926361	0.4333576136827469	0.4940072871171511	0.4953733837604522	0.4465561085939407	0.4563832223415375	0.4374130910634994	0.4463264417648315	0.4444529110193252	0.4431810975074768	0.4702822631597519	0.4662954747676849	0.4836061018705368	0.4657817775011063	0.4330169695615768	0.4491534548997879	0.4878309464454651	0.4353281396627426	0.4459253710508346	0.4575254273414612	0.4319950443506241	0.4783702158927918	0.4602820724248886	0.4549250185489654	0.4271398985385894	0.4874988150596618	0.4712713432312012	0.5013049644231796	0.4781145429611206	0.4309786409139633	0.4894459998607635	0.4728790557384491	0.4140132385492325	0.4496577966213226	0.4477094042301178	0.4835231840610504	0.4582671147584915	0.4589423596858978	0.4524195802211761	0.5295951026678085	0.4797329181432724	0.4831218075752258	0.470729084610939	0.4399542880058288
Bangkok	dalle	0.4459499895572662	0.4218297243118286	0.3848216541111469	0.3771464310586452	0.4094077557325363	0.3499490514397621	0.3898843303322792	0.4283041916787624	0.3894647791981697	0.4161107175052166	0.3872497074306011	0.3737630017101764	0.383524028211832	0.3737126469612121	0.4079427078366279	0.3861351750791073	0.3774898715317249	0.4041725926101208	0.4172169864177704	0.4133608996868133	0.4376719526946545	0.4047688856720924	0.4044036589562892	0.422508005797863	0.3850218541920185	0.38487219363451	0.4138887241482735	0.4250266186892986	0.4146948158740997	0.4069881103932857	0.4239997088909149	0.4077446527779102	0.4004155598580837	0.4139707252383232	0.4081966169178486	0.3916766203939915	0.4055225901305676	0.3662798732519149	0.3733675584197044	0.3906496293842793	0.3845113083720207	0.4461466945707798	0.3933523572981358	0.3926159967978795	0.3934817090630531	0.414443153142929	0.3748841665685177	0.4168870694935321	0.3984308928251266	0.4116251431405544	0.3796389885246753	0.3916771352291107	0.4249384380877018	0.4403381288051605	0.3991530664265156	0.4147830203175545	0.398608973622322	0.4035360790789127	0.3672498233616352	0.403865223377943	0.3970372647047043	0.3967559322714805	0.3914430968463421	0.4001144371926785	0.3984964445233345	0.4461993885040283	0.4721087944507598	0.470693410038948	0.4451600760221481	0.4527402573823929	0.4433170163631439	0.4959644865989685	0.4660080099105835	0.4628197545150541	0.4822962528467178	0.4791571235656738	0.4842612556382721	0.4636105990409851	0.464731952548027	0.4898961609601974	0.4869604872969481	0.4685862201452255	0.4602056121826172	0.4515818381309509	0.4565215122699737	0.4962524265050888	0.4650027650594711	0.463388397693634	0.4841357876475041	0.4849450153112411	0.4588056778907776	0.4653269684314727	0.4477668213844299	0.4447248423099518	0.4563712406158447	0.4840541905164718	0.4698584967851639	0.4631903809309006	0.4878549742698669	0.4696350598335266	0.4389035254716873	0.4790619784593582	0.4748576658964157	0.4348334372043609	0.4449972867965698	0.4791754382848739	0.4434966832399368	0.465588795542717	0.4513031423091888	0.4721371150016785	0.4549333387613296	0.4819424068927765	0.480554496049881	0.4936779290437698	0.4678027081489563	0.4233515518903732	0.4622042644023895	0.4856586837768554	0.4450569695234299	0.4469379025697708	0.4551842719316482	0.4764956152439117	0.4754948860406875	0.4773020476102829	0.4603984326124191	0.5080684846639634	0.4764855468273163	0.4903809326887131	0.4783716601133346	0.454871888756752
Barcelona	dalle	0.4361679635941982	0.4226314477622509	0.3763994164764881	0.3921914413571358	0.4107080094516277	0.3898843303322792	0.3522386401891708	0.4446097016334533	0.3971477501094341	0.4150439970195293	0.3905699171125888	0.3820410169661045	0.3908759750425815	0.3648873463273048	0.4353435322642326	0.3875524461269378	0.4145868718624115	0.3862862698733806	0.37899656817317	0.4139200434088707	0.4189644083380699	0.3812380909919738	0.4029901400208473	0.4425827689468861	0.368862459808588	0.3789192631840706	0.4231372356414795	0.4739789225161075	0.3951047010719776	0.4064657434821129	0.4140797905623913	0.3677320748567581	0.3877130188047886	0.4292922042310237	0.4031078323721885	0.4143870674073696	0.4091794364154338	0.380331576615572	0.3823814988136291	0.3781495608389377	0.4003639131784439	0.4560373336076736	0.3843189053237438	0.3678909296790759	0.3712944909930229	0.3961552441120147	0.3776186071336269	0.3870239347219467	0.4025099627673626	0.3647302813827991	0.3877026095986366	0.3813135556876659	0.4230435505509377	0.4412091217935085	0.3947569541633129	0.3686345554888248	0.3957676537334919	0.3953571930527687	0.3772052973508835	0.4106307119131088	0.3907272472977638	0.3715769290924072	0.3771039351820945	0.372340977191925	0.4000473991036415	0.4576884162425995	0.5079536718130112	0.466530972123146	0.4286573761701583	0.453549764752388	0.441891040802002	0.4822005158662796	0.4566542035341263	0.4642279772263653	0.5025715619325638	0.4659530973434448	0.466810583483939	0.4752521044015884	0.460957133769989	0.5108134371042251	0.4825084604896031	0.4749394345283508	0.4581658542156219	0.4540773350000381	0.4380283135175705	0.4806838530302048	0.445261127948761	0.4817556262016296	0.4979932881318606	0.4887435781955719	0.458891396522522	0.4636537885665893	0.443378700017929	0.4529109787940979	0.4492814499139785	0.4640536206960678	0.4660976409912109	0.4579924738407135	0.4740292257070541	0.4589112567901611	0.4525392508506775	0.4580993169546127	0.4778256076574325	0.4232584834098816	0.4323225075006485	0.4589162629842758	0.4186705368757248	0.469680643081665	0.4541146367788314	0.4706960135698319	0.4386804974079132	0.4730355560779571	0.4823838472366333	0.5005691659450531	0.4715704220533371	0.4198497277498245	0.4734361410140991	0.4690677976608276	0.4204800450801849	0.4426504468917847	0.4524539989233017	0.4669721728563308	0.4664011883735657	0.4422137928009033	0.4330520135164261	0.4941947340965271	0.4650449103116989	0.4614753848314285	0.4695328193902969	0.454941873550415
Beijing	dalle	0.44262370839715	0.4354493759572506	0.4555523820221424	0.4298771135509014	0.4386549413204193	0.4283041916787624	0.4446097016334533	0.3933537572622299	0.4361425369977951	0.4325014367699623	0.4283246546983719	0.416307420283556	0.410469688475132	0.4451216705143451	0.4821437925100326	0.4253934144973755	0.431268685311079	0.4551816530525684	0.4261199839413166	0.4348137080669403	0.4576383210718632	0.4653988994657993	0.435922410339117	0.4672447122633457	0.4410271495580673	0.4329509153962135	0.4165652148425579	0.4580431096255779	0.4466114968061447	0.4043870843946934	0.4255678571760654	0.4466337583959102	0.4486637338995933	0.4345539078116417	0.4451938442885875	0.4275438167154789	0.453789996355772	0.4189096264541149	0.4312686689198017	0.4160284385085105	0.4317666284739971	0.4398330628871917	0.4400885351002216	0.4516038720806439	0.4276711918413639	0.4204429075121879	0.4443763956427574	0.4467062197625637	0.4381850697100162	0.4485309697687626	0.4244408465921879	0.4538240633904934	0.4395314805209637	0.4426256187260151	0.4427641689777374	0.4526548154652118	0.4534245669841766	0.432409868389368	0.433086996525526	0.4692981734871864	0.4415373377501964	0.4327098295092583	0.4495231598615646	0.4421121843159198	0.4341371335089207	0.4621244204044342	0.5077457225322723	0.536412153840065	0.4704977262020111	0.4588617223501205	0.4544759947061538	0.4999113011360168	0.47174924492836	0.4777550213741806	0.542167711853981	0.4941739845275879	0.5283057701353934	0.4991267740726471	0.5053821188211441	0.5021526843309403	0.5240192487835884	0.4643741291761398	0.4795385468006134	0.458849858045578	0.4388842219114303	0.4864855140447616	0.4291950327157974	0.4764590525627136	0.5272872235912544	0.5182363206148147	0.4533811956644058	0.466708447933197	0.4712745398283005	0.4666856205463409	0.4566028660535812	0.4743838059902191	0.4960403937101364	0.4665662747621536	0.5191430044174195	0.5163897460699082	0.4454032015800476	0.4746129488945007	0.506772518157959	0.4738320541381836	0.4612666362524033	0.4567523288726807	0.4495524549484253	0.4920412844419479	0.4969266581535339	0.477359299659729	0.4434249919652939	0.4970077013969421	0.4985182482004165	0.495917837023735	0.5077476352453232	0.4390260803699493	0.4997060734033585	0.4731503903865814	0.4522169780731201	0.4650171691179275	0.4933682662248611	0.4589736741781234	0.4741131550073623	0.4840934544801712	0.470776179432869	0.5348879414796829	0.4993743216991425	0.5209374952316285	0.4955017334222794	0.4550076633691787
